CL01ZSAP101 00001122005FS820607100X         125,96        356,29        376,14        251,23          0,00        149,84        116,08        117,13        124,93       -126,60        126,60        187,33
CL01ZSAP101 00001122005FS820607200X         296,72          0,00          0,00          0,00          0,00          0,00        317,75          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820607220X           0,00          0,00          0,00         40,24          0,00          0,00         39,93          0,00          0,00          0,00          0,00         90,32
CL01ZSAP101 00001122005FS820607400X           0,00          0,00          0,00          0,00          0,00          0,00        234,54          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820607450X         107,48        145,23        177,42        127,80          0,00          0,00        130,05        107,92        193,15          0,00          0,00        227,71
CL01ZSAP101 00001122005FS820607470X          19,67          0,00          0,00          0,00          0,00          0,00         20,29         86,80       1227,82          0,00          0,00         90,20
CL01ZSAP101 00001122005FS820607480X           0,00          0,00          0,00          0,00          9,98          0,00          7,48          0,00          5,31          0,00          0,00          0,00
CL01ZSAP101 00001122005FS820620020X         590,60        588,91        595,10        595,13       1276,10       1268,17       1285,48       1292,78       1292,34       1312,83       1312,83       1312,19
CL01ZSAP101 00001122005FS820626650X           0,00          0,00          0,00          0,00          0,00          0,00         70,63        -70,63          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS821600400X        6885,58       7159,01       6314,41       6435,02       6399,89       6272,86       6152,98       6769,00       7042,74       6855,86       6855,86       7131,00
CL01ZSAP101 00001122005FS821600410X         225,56        305,85       2849,40        695,76        648,20        506,81        966,07        860,89        927,68        592,23        592,23        408,57
CL01ZSAP101 00001122005FS821600460X         618,90        643,48        615,38        627,14        623,71        635,24        650,22        670,12        686,37        718,44        718,44        737,80
CL01ZSAP101 00001122005FS821600480X           0,00          0,00        149,32          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS821600490X           0,00        646,42          0,00          0,00          0,00         96,37         48,03          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FS821600520X         779,07        610,19       1485,40       4686,54        539,37        230,59        234,32        242,26        386,49        259,08        259,08        265,75
CL01ZSAP101 00001122005FS821600530X        4505,08          0,00          0,00          0,00          0,00          0,00       1820,52        633,39        639,60        658,85        658,85        666,04
CL01ZSAP101 00001122005FS821600540X        1034,44        817,91       1060,75       1094,95        988,53       1084,51       1040,94       1076,17       1134,57       1112,13       1112,13       1096,74
CL01ZSAP101 00001122005FS821600550X        2229,85       2214,04       3172,49       2085,27       1987,08       1970,92       2229,39       2161,45       2427,77       2238,75       2238,75       2370,47
CL01ZSAP101 00001122005FS821600560X         267,44        362,98        206,25        214,18        213,01        219,65        217,91        231,71        235,87        250,72        250,72        287,70
CL01ZSAP101 00001122005FS821600570X         958,25       3759,36        878,76        895,54        890,65        907,10        928,49        956,90        980,11      -1025,90       1025,90       1074,32
CL01ZSAP101 00001122005FS821600575X         552,49        573,02        502,34        511,93        365,08        365,54        374,16        385,61        394,97        404,01        404,01        414,90
CL01ZSAP101 00001122005FS821600580X           0,00          0,00          0,00          0,00          0,00          0,00       3337,62       1161,22       3132,40      -1028,20       1028,20       1526,13
CL01ZSAP101 00001122005FS821600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       7783,26       7783,26       7868,16
CL01ZSAP101 00001122005FS821600600X        1001,77       1029,66        929,32        975,45        962,03        967,78       1002,09       1040,58       1078,70       1122,34       1122,34       1268,39
